transaction_id,buy_transaction_id,ticker,close_date,entry_price,exit_price,pnl,pnl_pct,exit_reason,holding_days,regime_at_entry,regime_at_exit,composite_score_at_entry,signal_rank_at_entry,summary,what_worked,what_failed,pattern_tags,recommendation
d54e6924,16559188,IMO,2026-04-01T09:08:59,129.02,127.58,-656.64,-1.12,INTELLIGENCE,2,BEAR,BEAR,0.0,,Loss taken: IMO closed at -1.1%,[],"[""Trade lost money: -1.1%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
5f9fb9fe,4064e987,E,2026-04-01T09:36:53,55.22,55.42,240.0,0.36,INTELLIGENCE,4,BEAR,BEAR,0.0,,Profitable exit: E closed at +0.4%,"[""Trade was profitable: +0.4%""]",[],[],Continue current strategy - trade executed as planned
f41a810a,952e7a30,MPC,2026-04-01T09:36:53,245.16,240.53,-1342.7,-1.89,INTELLIGENCE,1,BEAR,BEAR,0.0,,Loss taken: MPC closed at -1.9%,[],"[""Trade lost money: -1.9%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
0553592d,4d243c99,PSX,2026-04-02T09:38:06,176.49,180.13,2184.0,2.06,INTELLIGENCE,10,BEAR,BEAR,0.0,,Profitable exit: PSX closed at +2.1%,"[""Trade was profitable: +2.1%""]",[],[],Continue current strategy - trade executed as planned
19475421,7d89c8ba,PUMP,2026-04-02T09:38:06,14.23,14.19,-281.16,-0.28,INTELLIGENCE,10,BEAR,BEAR,0.0,,Loss taken: PUMP closed at -0.3%,[],"[""Trade lost money: -0.3%""]",[],Document lessons and move on - losses are part of trading
e4490481,fe25446f,EOG,2026-04-02T09:38:06,143.46,145.71,2250.0,1.57,INTELLIGENCE,1,BEAR,BEAR,0.0,,Profitable exit: EOG closed at +1.6%,"[""Trade was profitable: +1.6%""]",[],[],Continue current strategy - trade executed as planned
75ac6224,2b18d7b5,PTEN,2026-04-02T09:38:06,11.15,10.88,-170.91,-2.42,INTELLIGENCE,2,BEAR,BEAR,0.0,,Loss taken: PTEN closed at -2.4%,[],"[""Trade lost money: -2.4%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
99bc615c,2b18d7b5,PTEN,2026-04-02T09:38:06,11.15,10.88,-170.91,-2.42,INTELLIGENCE,2,BEAR,BEAR,0.0,,Loss taken: PTEN closed at -2.4%,[],"[""Trade lost money: -2.4%"", ""Stopped out very quickly - entry timing may be off""]","[""quick_stop""]",Review entry timing - consider waiting for pullbacks before entry
1e1e6d10,952e7a30,MPC,2026-04-06T12:42:17,245.16,240.97,-1215.1,-1.71,INTELLIGENCE,6,BEAR,BEAR,0.0,,Loss taken: MPC closed at -1.7%,[],"[""Trade lost money: -1.7%""]",[],Document lessons and move on - losses are part of trading
965c948f,54d1c262,VLO,2026-04-06T12:42:17,249.2,243.59,-6182.22,-2.25,INTELLIGENCE,4,BEAR,BEAR,0.0,,Loss taken: VLO closed at -2.3%,[],"[""Trade lost money: -2.3%""]",[],Document lessons and move on - losses are part of trading
29de4978,f6992cb3,SU,2026-04-06T12:42:17,65.24,65.75,1428.0,0.78,INTELLIGENCE,5,BEAR,BEAR,0.0,,Profitable exit: SU closed at +0.8%,"[""Trade was profitable: +0.8%""]",[],[],Continue current strategy - trade executed as planned
9c9cb82e,4c2e82af,ACTG,2026-04-06T12:42:17,4.88,4.96,640.0,1.64,INTELLIGENCE,4,BEAR,BEAR,0.0,,Profitable exit: ACTG closed at +1.6%,"[""Trade was profitable: +1.6%""]",[],[],Continue current strategy - trade executed as planned
