transaction_id,buy_transaction_id,ticker,close_date,entry_price,exit_price,pnl,pnl_pct,exit_reason,holding_days,regime_at_entry,regime_at_exit,composite_score_at_entry,signal_rank_at_entry,summary,what_worked,what_failed,pattern_tags,recommendation
6eabd500,fe124302,MGY,2026-01-31,24.77,25.51,72.52,2.99,MANUAL,-2,SIDEWAYS,UNKNOWN,74.6,,Profitable exit: MGY closed at +3.0%,"[""Trade was profitable: +3.0%"", ""Strong rsi score (90) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
4b22d549,eeab6858,ALE,2026-01-31,67.9,67.9,0.0,0.0,MANUAL,-5,SIDEWAYS,UNKNOWN,76.8,,Profitable exit: ALE closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong volume score (100) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
4cfae0ea,bcef22c8,AX,2026-01-31,98.42,98.99,14.25,0.58,MANUAL,-2,SIDEWAYS,UNKNOWN,73.8,,Profitable exit: AX closed at +0.6%,"[""Trade was profitable: +0.6%"", ""Strong momentum score (86) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
0b9a5c69,34fdc932,BOH,2026-01-31,75.44,74.78,-21.78,-0.87,MANUAL,-2,SIDEWAYS,UNKNOWN,71.3,,Loss taken: BOH closed at -0.9%,[],"[""Trade lost money: -0.9%"", ""High rsi score (90) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
7117e19f,2a48ce9d,BELFB,2026-01-31,215.59,201.19,-172.8,-6.68,MANUAL,-2,SIDEWAYS,UNKNOWN,73.6,,Loss taken: BELFB closed at -6.7%,[],"[""Trade lost money: -6.7%"", ""High relative_strength score (98) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
03d8c1f8,9203b001,SFBS,2026-01-31,84.86,81.85,-90.3,-3.55,MANUAL,-5,SIDEWAYS,UNKNOWN,72.9,,Loss taken: SFBS closed at -3.5%,[],"[""Trade lost money: -3.5%"", ""High rsi score (90) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
9ae0f369,16dc427e,CBU,2026-01-31,62.5,62.5,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,72.4,,Profitable exit: CBU closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong mean_reversion score (91) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
83f057b5,088b85ee,TDW,2026-01-31,64.64,62.49,-86.0,-3.33,MANUAL,-2,SIDEWAYS,UNKNOWN,70.6,,Loss taken: TDW closed at -3.3%,[],"[""Trade lost money: -3.3%"", ""High relative_strength score (100) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
9171d609,b4ecc68e,CAKE,2026-01-31,58.6,57.96,-27.52,-1.09,MANUAL,-2,SIDEWAYS,UNKNOWN,70.4,,Loss taken: CAKE closed at -1.1%,[],"[""Trade lost money: -1.1%"", ""High mean_reversion score (97) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
3235a8ea,141b2dcd,WSBC,2026-01-31,36.01,35.29,-50.4,-2.0,MANUAL,-2,SIDEWAYS,UNKNOWN,71.4,,Loss taken: WSBC closed at -2.0%,[],"[""Trade lost money: -2.0%"", ""High rsi score (90) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
759b5a52,ba5111d3,HASI,2026-01-31,34.44,34.41,-2.16,-0.09,MANUAL,-2,SIDEWAYS,UNKNOWN,71.4,,Loss taken: HASI closed at -0.1%,[],"[""Trade lost money: -0.1%"", ""High mean_reversion score (91) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
3d947672,0d599755,GOLF,2026-01-31,99.74,96.94,-70.0,-2.81,MANUAL,-5,SIDEWAYS,UNKNOWN,79.0,,Loss taken: GOLF closed at -2.8%,[],"[""Trade lost money: -2.8%"", ""High relative_strength score (92) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
e4757af1,46cbf4ac,MTRN,2026-01-31,140.31,138.28,-36.54,-1.45,MANUAL,-2,SIDEWAYS,UNKNOWN,72.7,,Loss taken: MTRN closed at -1.4%,[],"[""Trade lost money: -1.4%"", ""High mean_reversion score (98) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
39b365bd,086fb560,BTU,2026-01-31,35.26,35.26,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,68.6,,Profitable exit: BTU closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong mean_reversion score (96) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
2206622d,288f53d3,KFY,2026-01-31,69.47,69.47,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,68.6,,Profitable exit: KFY closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong rsi score (90) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
744763d5,49924a1e,GH,2026-01-31,114.9,114.04,-18.06,-0.75,MANUAL,-2,SIDEWAYS,UNKNOWN,71.7,,Loss taken: GH closed at -0.7%,[],"[""Trade lost money: -0.7%"", ""High rsi score (90) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
897febfc,6a79639d,ABM,2026-01-31,46.04,46.04,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,68.2,,Profitable exit: ABM closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong rsi score (90) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
5e9f3c3a,6beb17da,KRG,2026-01-31,23.49,23.49,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,67.2,,Profitable exit: KRG closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong mean_reversion score (98) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
2047baa7,99599cef,GFF,2026-01-31,81.45,81.45,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,67.2,,Profitable exit: GFF closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong mean_reversion score (99) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
5856a78e,e6065cc7,MGEE,2026-01-31,79.88,79.88,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,65.8,,Profitable exit: MGEE closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong mean_reversion score (94) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
c320a9d7,b2626c6a,EAT,2026-01-31,162.12,157.72,-66.0,-2.71,MANUAL,-2,SIDEWAYS,UNKNOWN,72.9,,Loss taken: EAT closed at -2.7%,[],"[""Trade lost money: -2.7%"", ""High mean_reversion score (94) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
67becab2,fad0a4be,MGRC,2026-01-31,115.44,111.69,-82.5,-3.25,MANUAL,-2,SIDEWAYS,UNKNOWN,70.1,,Loss taken: MGRC closed at -3.2%,[],"[""Trade lost money: -3.2%"", ""High rsi score (90) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
f1565a87,ce2a0eec,CRC,2026-01-31,52.86,53.5,29.44,1.21,MANUAL,-2,SIDEWAYS,UNKNOWN,69.5,,Profitable exit: CRC closed at +1.2%,"[""Trade was profitable: +1.2%"", ""Strong momentum score (89) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
20cb168f,2b71b3d3,SM,2026-01-31,19.51,19.47,-5.12,-0.21,MANUAL,-5,SIDEWAYS,UNKNOWN,71.1,,Loss taken: SM closed at -0.2%,[],"[""Trade lost money: -0.2%"", ""High rsi score (90) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold""]","[""quick_stop"", ""regime_change""]",Review entry timing - consider waiting for pullbacks before entry
fe0d1b8d,b034cdb7,ITRI,2026-01-31,99.08,99.08,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,63.1,,Profitable exit: ITRI closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong mean_reversion score (97) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
0ea892bd,de3a9eed,LMND,2026-01-31,86.73,86.73,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,63.1,,Profitable exit: LMND closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong rsi score (90) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
87425064,b9465497,BANF,2026-01-31,109.95,109.95,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,62.6,,Profitable exit: BANF closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong mean_reversion score (98) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
bd5114b9,8d0bfd0b,WDFC,2026-01-31,231.23,231.23,0.0,0.0,MANUAL,0,SIDEWAYS,UNKNOWN,62.2,,Profitable exit: WDFC closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong momentum score (94) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
8ab206e5,fe124302,MGY,2026-01-31,24.77,25.51,72.52,2.99,MANUAL,-2,SIDEWAYS,UNKNOWN,74.6,,Profitable exit: MGY closed at +3.0%,"[""Trade was profitable: +3.0%"", ""Strong rsi score (90) contributed to success""]",[],"[""regime_change""]",Continue current strategy - trade executed as planned
1d34a5be,e6ba753b,ENS,2026-02-05,186.26,159.07,-353.47,-14.6,STOP_LOSS,3,SIDEWAYS,UNKNOWN,75.1,,Stop loss: ENS lost 14.6% in 3 days,[],"[""Trade lost money: -14.6%"", ""Stop loss triggered - thesis invalidated"", ""High momentum score (97) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
5fd6236f,49924a1e,GH,2026-02-05,114.9,98.79,-338.31,-14.02,STOP_LOSS,3,SIDEWAYS,UNKNOWN,71.7,,Stop loss: GH lost 14.0% in 3 days,[],"[""Trade lost money: -14.0%"", ""Stop loss triggered - thesis invalidated"", ""High rsi score (90) didn't prevent loss"", ""Stopped out very quickly - entry timing may be off"", ""Regime changed from SIDEWAYS to UNKNOWN during hold"", ""High momentum didn't sustain - possible reversal""]","[""quick_stop"", ""regime_change"", ""momentum_reversal""]",Review entry timing - consider waiting for pullbacks before entry
7c6dac29,3ec13d9c,ALE,2026-02-06,67.9,67.9,0.0,0.0,MANUAL,0,BULL,BULL,75.5,,Profitable exit: ALE closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong volume score (100) contributed to success""]",[],[],Continue current strategy - trade executed as planned
7ed8063b,ac9657da,ALE,2026-02-06,67.9,67.9,0.0,0.0,MANUAL,0,BULL,BULL,76.7,,Profitable exit: ALE closed at +0.0%,"[""Trade was profitable: +0.0%"", ""Strong volume score (100) contributed to success""]",[],[],Continue current strategy - trade executed as planned
97961285,f3e59124,GPRK,2026-02-06,8.17,8.31,0.14,1.71,MANUAL,0,BULL,BULL,74.0,,Profitable exit: GPRK closed at +1.7%,"[""Trade was profitable: +1.7%"", ""Strong rsi score (90) contributed to success""]",[],[],Continue current strategy - trade executed as planned
